Gene,Ranks,gene_name
ZNF841,-0.17343559587203922,ZNF841
AAK1,-0.17345780313450554,AAK1
USP8,-0.17352961307279222,USP8
LMLN,-0.17353667337694728,LMLN
WDR92,-0.1735551664748286,WDR92
NBPF11,-0.17358719200960945,NBPF11
CRNKL1,-0.1736068507956068,CRNKL1
MAP4K2,-0.1736709854695671,MAP4K2
CCDC69,-0.17368941369631072,CCDC69
TTC21B,-0.17369544869545908,TTC21B
PARD6B,-0.17369951584620266,PARD6B
WBP11,-0.17371826848979313,WBP11
ZNF638,-0.17373630431250206,ZNF638
COPS7B,-0.17374077885337846,COPS7B
SLC33A1,-0.17376370388138598,SLC33A1
STIM2,-0.17378554642808083,STIM2
ORC2,-0.1737876171877609,ORC2
SCO1,-0.17381344487700612,SCO1
ZW10,-0.17383579901279142,ZW10
PPP2R1B,-0.17385823087177688,PPP2R1B
GIMAP1,-0.17387268417322635,GIMAP1
SCAP,-0.17388227387517236,SCAP
BCL9L,-0.17393012448275383,BCL9L
WDR81,-0.173955220825701,WDR81
SNRNP200,-0.17397623487405495,SNRNP200
CDAN1,-0.1739845230533838,CDAN1
UNC5B,-0.17398815958734795,UNC5B
RRP9,-0.1740083417560855,RRP9
ZDHHC24,-0.17400930558908617,ZDHHC24
DHX57,-0.17401756212902628,DHX57
POLG2,-0.174025469813901,POLG2
CCNJ,-0.17404776991916404,CCNJ
SEPHS1,-0.1740812288658081,SEPHS1
SDF4,-0.1740925622129737,SDF4
KDM1A,-0.17410774604382165,KDM1A
JMY,-0.17411333166831824,JMY
ITCH,-0.17413321914007412,ITCH
LENG8,-0.1741658278304853,LENG8
PPM1J,-0.17416732669993432,PPM1J
TMEM192,-0.17416869248960457,TMEM192
IMPACT,-0.1741860456243685,IMPACT
ANAPC1,-0.17419187004622536,ANAPC1
ABRAXAS2,-0.17423149622280423,ABRAXAS2
EHMT2,-0.174234836460852,EHMT2
PPP1R3E,-0.1742352794865605,PPP1R3E
CUL2,-0.17423900501642012,CUL2
TAS2R20,-0.1742502804415212,TAS2R20
REST,-0.17431046325444535,REST
GALNT7,-0.17432829098990918,GALNT7
IBTK,-0.17433820875868414,IBTK
PRKAB1,-0.17435848938841528,PRKAB1
GIMAP6,-0.17437162738008405,GIMAP6
NIPAL3,-0.17438798298709696,NIPAL3
CEP250,-0.17441167314731132,CEP250
CALCOCO1,-0.17445184490342205,CALCOCO1
MAPK8IP3,-0.17448478674045834,MAPK8IP3
ATXN1L,-0.17451378763185976,ATXN1L
TFCP2,-0.17452696538476026,TFCP2
LGR4,-0.1745821794090345,LGR4
ZNF496,-0.17458808966571393,ZNF496
WDFY2,-0.17459538151659895,WDFY2
PLCG1,-0.17459590945240114,PLCG1
PREPL,-0.17459717255683802,PREPL
NHS,-0.1746435610524382,NHS
PDP1,-0.1746934826994479,PDP1
RALGAPB,-0.17471882782304402,RALGAPB
ZNF234,-0.1747258443125586,ZNF234
UBE3A,-0.17473870148702403,UBE3A
AACS,-0.1747480377995273,AACS
FRYL,-0.1747611914946905,FRYL
MED1,-0.17478263855437193,MED1
CCDC171,-0.174809597906403,CCDC171
ZMYM3,-0.17483422439996224,ZMYM3
WHAMM,-0.17488951070191677,WHAMM
VPS13C,-0.1748949564092237,VPS13C
PNO1,-0.17489674926065604,PNO1
AREG,-0.17490585513161153,AREG
IPCEF1,-0.1749371456244419,IPCEF1
ZNF324B,-0.17496869858736952,ZNF324B
METTL21A,-0.17501037600032412,METTL21A
KCNA5,-0.17506479902473995,KCNA5
ZNF599,-0.17508052431682347,ZNF599
CEP120,-0.17515403420401304,CEP120
ARHGAP19,-0.1751815753679573,ARHGAP19
AMIGO1,-0.17519128204481815,AMIGO1
ABCC6,-0.17528382326260666,ABCC6
DOCK10,-0.17532132303401776,DOCK10
PFKFB2,-0.17532220508529997,PFKFB2
SSPN,-0.17535377177077882,SSPN
ATMIN,-0.17535799773430163,ATMIN
OGT,-0.17536428735512555,OGT
SMARCA5,-0.17538136598007095,SMARCA5
AGO3,-0.1753825751597243,AGO3
HGSNAT,-0.17540274351971594,HGSNAT
SLF2,-0.17542287086116734,SLF2
SHPRH,-0.17543010497904962,SHPRH
TMEM220,-0.1754621046773786,TMEM220
BRF1,-0.17548137322435942,BRF1
IDH3G,-0.17549799608614058,IDH3G
CYP7B1,-0.17551335890128295,CYP7B1
SMPD1,-0.1755266645264639,SMPD1
WDR6,-0.17554097716507225,WDR6
STRBP,-0.17554541322238887,STRBP
SMARCC1,-0.17556872211835556,SMARCC1
TMEM241,-0.17559487937260948,TMEM241
SDE2,-0.17561111857665276,SDE2
BORCS6,-0.17561711372487243,BORCS6
PARP16,-0.175617185387497,PARP16
FAM50B,-0.17561826866960345,FAM50B
MSANTD2,-0.17568147009836418,MSANTD2
GFM1,-0.17570608450746433,GFM1
FITM2,-0.17570786184307277,FITM2
UTP23,-0.1757308514496386,UTP23
WAPL,-0.17574800584388567,WAPL
FZD3,-0.17577312140801174,FZD3
TRMT10B,-0.17579159602262726,TRMT10B
AP1B1,-0.17582389894298764,AP1B1
FBXO33,-0.17585719795019455,FBXO33
SMIM14,-0.1758764412452396,SMIM14
TP53,-0.1758906854596033,TP53
POMK,-0.17591762950343381,POMK
EIF4G2,-0.17592197094201234,EIF4G2
ZNF431,-0.1759387237175512,ZNF431
CLPX,-0.1759609290833336,CLPX
TFG,-0.17598245784572403,TFG
MESD,-0.17599184502992804,MESD
CUL9,-0.17599357615143818,CUL9
NUP210,-0.17599918391369163,NUP210
HIPK1,-0.17606081543464572,HIPK1
AARS2,-0.1760711432720966,AARS2
ATXN7L3B,-0.17610731384237216,ATXN7L3B
SCAI,-0.17615051651022318,SCAI
TRIT1,-0.17615818810009237,TRIT1
ZNF706,-0.17616674756168035,ZNF706
SOX7,-0.1761963849410014,SOX7
TNFRSF13C,-0.17620560553946968,TNFRSF13C
GRK3,-0.17621658250264205,GRK3
SLC17A9,-0.17623062638884274,SLC17A9
KIAA2026,-0.17629624513099088,KIAA2026
RAB9B,-0.1763241827634495,RAB9B
LRRC58,-0.17633852492827534,LRRC58
FNDC3A,-0.17637155643567393,FNDC3A
BCOR,-0.1763718490519654,BCOR
ZNF780B,-0.17640401160449684,ZNF780B
RBM4B,-0.17642378016875532,RBM4B
BAHCC1,-0.17647137721446768,BAHCC1
PC,-0.17648339630323587,PC
EPPK1,-0.1765085228404818,EPPK1
SMARCC2,-0.17659557098076603,SMARCC2
ZNF202,-0.17663244169729983,ZNF202
NEK4,-0.17663582863235605,NEK4
ALMS1,-0.1766712004282597,ALMS1
LRRN3,-0.1766778869066002,LRRN3
PPP3CB,-0.17673888465018145,PPP3CB
UTRN,-0.17682847786047745,UTRN
APBB1,-0.17683346635172972,APBB1
PRMT9,-0.17683715243570455,PRMT9
MDM4,-0.17684701146705306,MDM4
KPNA3,-0.17686349315700073,KPNA3
REV1,-0.1770024230981783,REV1
ADSS1,-0.17704125890955685,ADSS1
ING5,-0.1770432486764474,ING5
KLHL11,-0.17707083047646838,KLHL11
PM20D2,-0.1770910213606247,PM20D2
CCNY,-0.17709864463928854,CCNY
PAQR8,-0.17710466004060152,PAQR8
GTF2A1,-0.17715225735502899,GTF2A1
ZFR,-0.1771948067962495,ZFR
HIBADH,-0.17724349527195946,HIBADH
TSHZ1,-0.17725450617815072,TSHZ1
GAB1,-0.1772904721798158,GAB1
EXOSC10,-0.17730093686492543,EXOSC10
UVSSA,-0.1773190900141316,UVSSA
ATP6AP2,-0.1773704031469393,ATP6AP2
PHKA2,-0.17741956684447832,PHKA2
PRKCA,-0.17742159875337993,PRKCA
ERICH1,-0.17742464810436528,ERICH1
AMFR,-0.17746900753943234,AMFR
RAD52,-0.17748698983154254,RAD52
AP5S1,-0.17750745925504122,AP5S1
COIL,-0.1775278726669142,COIL
FKTN,-0.17760095840142734,FKTN
UBE2D2,-0.17761172820317053,UBE2D2
CDH2,-0.1776248586110842,CDH2
SUPT16H,-0.17765933469016912,SUPT16H
RBBP9,-0.17768003610794927,RBBP9
ABI2,-0.17770987082921658,ABI2
MIS18BP1,-0.17771886387052885,MIS18BP1
SET,-0.17773051469045692,SET
ATF7IP2,-0.17773428737184596,ATF7IP2
VGLL4,-0.17780907390508005,VGLL4
DAB2IP,-0.1778543249649363,DAB2IP
RYR1,-0.17790391840505523,RYR1
ELP5,-0.17805366804093806,ELP5
ARNT,-0.17806242448455284,ARNT
CEP350,-0.17809283831756062,CEP350
ANKRD55,-0.178129791794308,ANKRD55
EEF1AKNMT,-0.1781554973488688,EEF1AKNMT
RPP40,-0.1781994192362837,RPP40
VAC14,-0.17824254800169675,VAC14
ZNF282,-0.178302961640706,ZNF282
DENND4A,-0.17833030440276618,DENND4A
RSAD1,-0.178342257691407,RSAD1
ATXN2L,-0.17836705429926944,ATXN2L
TMEM263,-0.17837380510346093,TMEM263
USP14,-0.17839287452496336,USP14
AGMAT,-0.1784179344928373,AGMAT
PARM1,-0.17843374843787743,PARM1
CNOT7,-0.17843788369795482,CNOT7
GCC2,-0.17846530795978935,GCC2
TMEM104,-0.17847767064663375,TMEM104
PLPBP,-0.17848275894046003,PLPBP
CLMN,-0.17848877032358298,CLMN
POLM,-0.17854996617306204,POLM
RHEX,-0.178564728772591,RHEX
CACNA2D3,-0.17858566783004284,CACNA2D3
NR2C2,-0.17863893792879917,NR2C2
TNFAIP1,-0.17865630776355648,TNFAIP1
MCC,-0.17872225680252682,MCC
SMC3,-0.17872360949027538,SMC3
PREB,-0.17874879326487997,PREB
FCHSD2,-0.17874972227085473,FCHSD2
PPP2R5E,-0.17877860118875694,PPP2R5E
PWWP3A,-0.17879517223549213,PWWP3A
AC004151.1,-0.17881111881727677,AC004151.1
AC008878.3,-0.17884438106459238,AC008878.3
ZNF724,-0.17885457287876022,ZNF724
ZNF280C,-0.17885559339544255,ZNF280C
KIAA1143,-0.17886861005520224,KIAA1143
SS18,-0.1788850913012203,SS18
ALDH1A1,-0.178888197165104,ALDH1A1
PCMTD2,-0.1788952900602033,PCMTD2
SETD1A,-0.17894459308141972,SETD1A
CREB1,-0.17901112224180377,CREB1
ENOSF1,-0.17903289485107207,ENOSF1
LBH,-0.1790761089502245,LBH
MAPKBP1,-0.17914775946337808,MAPKBP1
CILP,-0.17914957170871232,CILP
DNASE1,-0.17915060400061164,DNASE1
NUP153,-0.1791550830481161,NUP153
GTPBP3,-0.17917236420026839,GTPBP3
SKP2,-0.17919970288985135,SKP2
SMAD3,-0.17922531341510772,SMAD3
MED14,-0.17926048929925423,MED14
PER1,-0.17926405630811565,PER1
SRSF1,-0.17928846430336332,SRSF1
ATXN3,-0.17930211758973372,ATXN3
DDX55,-0.17936145239939827,DDX55
USP24,-0.17936645445922222,USP24
ZNF343,-0.17936733964558582,ZNF343
PID1,-0.17937141786212293,PID1
SALL2,-0.17940889439732735,SALL2
C8orf33,-0.1794303485365393,C8orf33
ATP5F1A,-0.17944718111262678,ATP5F1A
TMEM214,-0.17945859672066328,TMEM214
ZCCHC24,-0.17946275532733033,ZCCHC24
TAPT1,-0.17946752441289232,TAPT1
CNOT9,-0.17950020058198812,CNOT9
MDN1,-0.1795631736955626,MDN1
WDR20,-0.17957579838186816,WDR20
DR1,-0.17959504438925644,DR1
SETD2,-0.1796066329676224,SETD2
MBNL2,-0.17960676691068758,MBNL2
LSM14A,-0.17962718258991614,LSM14A
DHX32,-0.17963326493455983,DHX32
TBL2,-0.1796383247059242,TBL2
RFWD3,-0.1796702427390716,RFWD3
NFATC3,-0.1796854746875826,NFATC3
PLCL1,-0.1797152810915526,PLCL1
BRD9,-0.17971907067065143,BRD9
UBTF,-0.17976083998351589,UBTF
GFPT1,-0.17976566042950753,GFPT1
CASP2,-0.17980579399054367,CASP2
NCBP1,-0.17981880292690505,NCBP1
WDR90,-0.17983232088960643,WDR90
GUF1,-0.17984052178784965,GUF1
HCFC1,-0.17985003933994465,HCFC1
ZNF573,-0.17988033108305282,ZNF573
ARMCX2,-0.1798862927760371,ARMCX2
KLHDC10,-0.17994102848638277,KLHDC10
TRUB2,-0.1799491647175929,TRUB2
RFT1,-0.17995083259314898,RFT1
FNBP1,-0.17996008812861858,FNBP1
BANP,-0.1799688100237106,BANP
MZF1,-0.17999914001813566,MZF1
TTC30B,-0.18000047862469035,TTC30B
XYLT2,-0.18002819532219977,XYLT2
ZCCHC8,-0.1800790181233548,ZCCHC8
CENPBD1,-0.18010543660484832,CENPBD1
SBNO1,-0.1801421582713745,SBNO1
PRNP,-0.18017477315203842,PRNP
JMJD4,-0.18022030300581446,JMJD4
GSR,-0.1802337126902834,GSR
ALG3,-0.18028039392488557,ALG3
CTPS2,-0.18029360750147802,CTPS2
G3BP2,-0.18029907782005453,G3BP2
ATL2,-0.18031586001392985,ATL2
UBE2K,-0.18031860447784304,UBE2K
CBFA2T2,-0.18039076281975375,CBFA2T2
FAM98B,-0.18040003483730893,FAM98B
TSNARE1,-0.18040771548521126,TSNARE1
FAM214A,-0.18042286771290147,FAM214A
NUP155,-0.1804841535883747,NUP155
AP3M1,-0.18051964674711032,AP3M1
RABGAP1,-0.18052617119640726,RABGAP1
RING1,-0.1805706525047236,RING1
C17orf80,-0.18060179528468645,C17orf80
ICE2,-0.1806104309425081,ICE2
CPLANE2,-0.1806338369482818,CPLANE2
BTBD1,-0.1806904998967477,BTBD1
DYM,-0.18069542910072775,DYM
ZNF347,-0.18070985516226912,ZNF347
TIGAR,-0.1807144568142043,TIGAR
TPRN,-0.18071782254250376,TPRN
BCAS4,-0.18072147526722818,BCAS4
OSBPL1A,-0.18076753112501975,OSBPL1A
LMAN1,-0.18077876175976273,LMAN1
RAB14,-0.18078429404757645,RAB14
PRPF38A,-0.180803508410024,PRPF38A
NICN1,-0.1808373984415126,NICN1
PIK3IP1,-0.18084115815747276,PIK3IP1
NET1,-0.18085385981404478,NET1
KLHL3,-0.18085579945610455,KLHL3
CNOT6,-0.18088765195007078,CNOT6
RTTN,-0.18089379087934196,RTTN
BZW2,-0.18092075292505314,BZW2
RETREG1,-0.18092683432343393,RETREG1
REXO4,-0.18100860384420747,REXO4
EIF2B4,-0.1810310943767247,EIF2B4
LRSAM1,-0.1810323709988987,LRSAM1
MBTPS2,-0.1810380218658297,MBTPS2
TGIF2,-0.18107126156164544,TGIF2
PES1,-0.181089419107194,PES1
EFR3A,-0.18109368870287496,EFR3A
PPP1CC,-0.18112662798298862,PPP1CC
IP6K2,-0.18117221402391384,IP6K2
EDRF1,-0.18120441688300262,EDRF1
TEX261,-0.1812214033831139,TEX261
GOLPH3L,-0.18123115834336959,GOLPH3L
MPHOSPH8,-0.1812459586011825,MPHOSPH8
SETBP1,-0.18130661598405526,SETBP1
AL117339.5,-0.18133924942420704,AL117339.5
PDE7B,-0.18138963942302133,PDE7B
EIF4E2,-0.1814001854487652,EIF4E2
GTF3C4,-0.18148151297173531,GTF3C4
ANKRD40,-0.18149405676986125,ANKRD40
SLC16A10,-0.1815754602012559,SLC16A10
SLC41A2,-0.1815865188274305,SLC41A2
SP140L,-0.18162353160874636,SP140L
PDXDC1,-0.181627604214157,PDXDC1
DSN1,-0.18168541834500515,DSN1
SEL1L3,-0.18171104737100682,SEL1L3
DDX27,-0.1817273365672559,DDX27
PEG10,-0.18173285258645225,PEG10
HTT,-0.18174722716894343,HTT
SERINC5,-0.18175165059195653,SERINC5
PDSS2,-0.1817560689156342,PDSS2
MRTFB,-0.18176792412945136,MRTFB
ATP8A1,-0.1818365166376248,ATP8A1
TBRG4,-0.18185876055627997,TBRG4
SIMC1,-0.18189956808094607,SIMC1
NBEA,-0.18191233441446486,NBEA
CAMSAP1,-0.18193931045507383,CAMSAP1
GP5,-0.18195421160109038,GP5
RAB30,-0.18197348823426912,RAB30
CC2D1B,-0.1819785457028405,CC2D1B
MED9,-0.18199935959801433,MED9
NOL9,-0.18212206740743997,NOL9
MTOR,-0.18212581338600684,MTOR
URM1,-0.1821284478858831,URM1
MOB3B,-0.18216685724138798,MOB3B
UBP1,-0.182177484301749,UBP1
TMEM41B,-0.18219519066843518,TMEM41B
HYOU1,-0.18219962237191376,HYOU1
MON2,-0.18219990175273015,MON2
CYTH1,-0.18224485682534547,CYTH1
WDR48,-0.1822692434724716,WDR48
PBX3,-0.18233816702781205,PBX3
PRRT1,-0.1823408031861885,PRRT1
PLAAT5,-0.18235543038011187,PLAAT5
MIER2,-0.18235798580517162,MIER2
TLK2,-0.18236744671771385,TLK2
PPP4R3A,-0.18238000101816595,PPP4R3A
THRA,-0.18241132718197783,THRA
KLHL29,-0.182420824115101,KLHL29
CDK20,-0.1824586584324807,CDK20
NLGN2,-0.18251647092197393,NLGN2
ABCB7,-0.1825539271143026,ABCB7
LARS1,-0.18261972542328625,LARS1
UBXN7,-0.18268661400217487,UBXN7
VWA8,-0.1827004843194799,VWA8
PEX26,-0.18270060790098797,PEX26
GPAT4,-0.18270629172455194,GPAT4
ZC3H7A,-0.1827238086558929,ZC3H7A
EDAR,-0.18277894133637407,EDAR
CCDC120,-0.1828199739510231,CCDC120
HDC,-0.18286693177819816,HDC
ARMC8,-0.18287595937609724,ARMC8
RFX3,-0.18289784748875024,RFX3
TMEM41A,-0.18290715324382611,TMEM41A
ZKSCAN8,-0.18292508995497175,ZKSCAN8
LONP1,-0.18294269600232263,LONP1
INTS4,-0.18295911051727537,INTS4
CYSLTR2,-0.18297044717099006,CYSLTR2
MAPK1IP1L,-0.1830229080567767,MAPK1IP1L
NUDT3,-0.1830716949420686,NUDT3
ZXDA,-0.18319876033552904,ZXDA
AC009690.1,-0.1832075670286639,AC009690.1
C5orf51,-0.18323539532224153,C5orf51
TRIM11,-0.18325356530494238,TRIM11
TMEM86A,-0.18326128492214971,TMEM86A
C6orf136,-0.18329405677024152,C6orf136
MSI2,-0.1833642821273188,MSI2
ABCF3,-0.1833714618378834,ABCF3
SNED1,-0.18337290768704828,SNED1
AC069288.1,-0.1833852275689978,AC069288.1
QPCTL,-0.18338605284381312,QPCTL
RABEP2,-0.18341302727711845,RABEP2
GPATCH3,-0.18344208030561815,GPATCH3
NOB1,-0.18344420101773568,NOB1
HELZ,-0.18347101590222686,HELZ
SRRT,-0.18350874069212575,SRRT
MAPK7,-0.18351435371486627,MAPK7
TOB1,-0.18361655244950323,TOB1
GANC,-0.18362143049072438,GANC
BSDC1,-0.18364047231953082,BSDC1
SDHC,-0.1836486721175674,SDHC
SRCAP,-0.1836669571248022,SRCAP
PHF8,-0.18367825851601027,PHF8
METTL16,-0.18370760610553857,METTL16
NAT10,-0.18373445480082898,NAT10
ZBTB39,-0.18376151971461296,ZBTB39
CD1D,-0.18382472005219092,CD1D
CAND1,-0.1838355320724825,CAND1
ARIH1,-0.18385004579152056,ARIH1
TCF25,-0.1838555611205554,TCF25
UBR5,-0.18386034429248244,UBR5
ARMCX1,-0.1838790436672392,ARMCX1
RBM26,-0.1838894255614403,RBM26
UBR3,-0.1838943930206026,UBR3
DCAF7,-0.18392069171724967,DCAF7
RCCD1,-0.1839451740540488,RCCD1
RHBDD1,-0.18394664202470418,RHBDD1
DDX18,-0.18395911092066652,DDX18
INO80,-0.18403387277946753,INO80
DNAJC11,-0.18407642722620277,DNAJC11
SERPINE2,-0.1841042070141079,SERPINE2
DDX51,-0.1841185523443477,DDX51
SIDT1,-0.18418783941854397,SIDT1
DCAF16,-0.184191519085451,DCAF16
SYNJ2,-0.18419979794149988,SYNJ2
GCNA,-0.18423862324859558,GCNA
ZNF853,-0.18424929144323687,ZNF853
ACO1,-0.1843541527665094,ACO1
PHRF1,-0.18436099588998656,PHRF1
TYSND1,-0.1843625561140739,TYSND1
GNB1L,-0.18439840753135942,GNB1L
JRK,-0.1844142935402599,JRK
ANGEL1,-0.18444588842430942,ANGEL1
DDX10,-0.18444697872286228,DDX10
NUFIP1,-0.18446582608907158,NUFIP1
KMT5B,-0.18448076679152253,KMT5B
SWAP70,-0.18448871635431835,SWAP70
FOXO3B,-0.18449844013444805,FOXO3B
SPOCK2,-0.18451616201065388,SPOCK2
SLC38A7,-0.1845418367883021,SLC38A7
AFF4,-0.18455661829531114,AFF4
ABCD4,-0.18459247201841733,ABCD4
ATXN2,-0.18462662441493094,ATXN2
HOMEZ,-0.18463882028276835,HOMEZ
EEF1AKMT4,-0.18468338617982244,EEF1AKMT4
TTPAL,-0.18468882219188168,TTPAL
CLCN6,-0.184715090556779,CLCN6
INPP4A,-0.1847387915244518,INPP4A
ZNF512B,-0.18479800653712722,ZNF512B
CHD1L,-0.18480343753579903,CHD1L
MADD,-0.184923779168,MADD
DPPA4,-0.1849404963790624,DPPA4
COQ9,-0.18494648226935897,COQ9
PIK3R1,-0.18505786489564002,PIK3R1
RBM28,-0.18511258435726274,RBM28
L2HGDH,-0.18511481512422784,L2HGDH
EI24,-0.18512253576332052,EI24
PSKH1,-0.18513261154105165,PSKH1
ZNF470,-0.18515736404063576,ZNF470
MLYCD,-0.18518700986225453,MLYCD
DISP2,-0.1851936739645972,DISP2
RBMX,-0.18524444721526043,RBMX
FAM135A,-0.18525085839849495,FAM135A
ZBTB10,-0.18533049935238166,ZBTB10
SEC24B,-0.18537773698240614,SEC24B
ZNF445,-0.18543367137934913,ZNF445
GGA2,-0.18546029062112424,GGA2
POGLUT1,-0.1854660776115318,POGLUT1
SENP3,-0.1854733321460109,SENP3
OSBPL9,-0.18548872617503584,OSBPL9
PICK1,-0.18553385732923663,PICK1
GON4L,-0.18553829040666578,GON4L
L3MBTL2,-0.18555252830139135,L3MBTL2
OR3A2,-0.18555668206735731,OR3A2
PI4KA,-0.18556939882748816,PI4KA
DUS3L,-0.18561722309476467,DUS3L
NUMA1,-0.18563101592611206,NUMA1
TMEM63A,-0.1856659638163252,TMEM63A
ISG20L2,-0.18574613424389377,ISG20L2
DENND11,-0.1857581736592989,DENND11
MYBBP1A,-0.18578087033314608,MYBBP1A
FRS2,-0.18581674899886413,FRS2
CHD9,-0.18583157992540508,CHD9
COL4A4,-0.1858328062363872,COL4A4
OSBPL10,-0.18586003393929315,OSBPL10
SURF6,-0.18594231617178975,SURF6
GPR75,-0.18596744652207353,GPR75
E2F6,-0.18597629360470166,E2F6
ZCCHC3,-0.18599714396767736,ZCCHC3
USP42,-0.1860270465321201,USP42
SETDB1,-0.1860401490937634,SETDB1
TNFRSF10A,-0.18606486807255468,TNFRSF10A
RASGRP2,-0.1860876511853527,RASGRP2
TMEM189,-0.1861174960547917,TMEM189
CRAMP1,-0.18612964226717468,CRAMP1
FANCC,-0.1861582883845417,FANCC
RPGRIP1L,-0.18618334320990926,RPGRIP1L
PABPC4,-0.1861942506155721,PABPC4
ZNF320,-0.18621140392818164,ZNF320
PECR,-0.18621988802516148,PECR
UGDH,-0.1862224991941528,UGDH
ATR,-0.18624862307729814,ATR
HNRNPA3,-0.1862577287035584,HNRNPA3
CNR1,-0.1862917757671192,CNR1
ASB3,-0.18630374911678985,ASB3
IKZF1,-0.18634139219731433,IKZF1
MEX3C,-0.18642614390481835,MEX3C
SLC39A9,-0.18643238693735964,SLC39A9
HMGXB4,-0.1865082629572925,HMGXB4
MLLT10,-0.1865189372966439,MLLT10
TTI2,-0.186592242116354,TTI2
KLHDC3,-0.18661730051459063,KLHDC3
SMC4,-0.18661828833850996,SMC4
MORN1,-0.18664487080925346,MORN1
WRAP53,-0.186664784456302,WRAP53
UBAP2L,-0.18666579012314902,UBAP2L
SDR42E1,-0.18668708863714506,SDR42E1
CAMK4,-0.18675588171577537,CAMK4
ZDHHC7,-0.18676797800815712,ZDHHC7
TARBP1,-0.18679964664914575,TARBP1
ZNF507,-0.1868514928779774,ZNF507
TRRAP,-0.18686176502652682,TRRAP
TIMM44,-0.18686589922191882,TIMM44
ALKBH8,-0.18686625074512417,ALKBH8
DIPK2A,-0.18687708959107122,DIPK2A
CD248,-0.18688346164110184,CD248
ELK1,-0.18688686120846545,ELK1
POLR3B,-0.186948872204802,POLR3B
RBM48,-0.18697355468542823,RBM48
MAT2B,-0.1870221620766792,MAT2B
NCR3LG1,-0.18703187478972144,NCR3LG1
CNOT6L,-0.18704275187682803,CNOT6L
KLHL34,-0.18718685849349667,KLHL34
POGK,-0.1872100330701341,POGK
CDC23,-0.18722716382971563,CDC23
HERC1,-0.18727411614346914,HERC1
TENM1,-0.18729819255338653,TENM1
TAS2R4,-0.18731199935893772,TAS2R4
CEP97,-0.18741329426215833,CEP97
ASH1L,-0.18744427039849818,ASH1L
ACAD8,-0.18746679211064854,ACAD8
ZNHIT6,-0.1874745604174057,ZNHIT6
RPN1,-0.187512505428606,RPN1
TARDBP,-0.1875310695799746,TARDBP
ZMPSTE24,-0.18754921719058032,ZMPSTE24
EMSY,-0.187551676846126,EMSY
USP31,-0.18755443502465896,USP31
RNF38,-0.1875639724186911,RNF38
MFSD6,-0.18758105608330233,MFSD6
PIGN,-0.18759583192015786,PIGN
BEX4,-0.1876458758599712,BEX4
GUCA1B,-0.18765029464399527,GUCA1B
TIMM50,-0.18766129511480958,TIMM50
ZNF417,-0.18772872985164346,ZNF417
RASA3,-0.18774040420907523,RASA3
SLX4,-0.18783846584136088,SLX4
UBE2E2,-0.18783863692972957,UBE2E2
SMAD2,-0.18784265147215998,SMAD2
ATP7A,-0.18792284048269628,ATP7A
CNOT2,-0.1879498143504791,CNOT2
ANKUB1,-0.18801240280024595,ANKUB1
MAPKAP1,-0.1880586876812198,MAPKAP1
NEK1,-0.18806061695336462,NEK1
MOGS,-0.18809105680394933,MOGS
FAAP20,-0.18809588874913633,FAAP20
ZNF562,-0.18810334933513986,ZNF562
SNX30,-0.18814008678749403,SNX30
PRRC2C,-0.18815547351103337,PRRC2C
TSC22D2,-0.18816257170504133,TSC22D2
SPATA5,-0.18817571058806898,SPATA5
THTPA,-0.1881999689881478,THTPA
MAN2A1,-0.1882110722286881,MAN2A1
NSD2,-0.18822302888477468,NSD2
DRG2,-0.18822550580006003,DRG2
PAPOLG,-0.1882470116250708,PAPOLG
NREP,-0.18827446795872854,NREP
MYO5A,-0.18829339789833066,MYO5A
C16orf74,-0.18829858495578553,C16orf74
ABL2,-0.18830651713724497,ABL2
PEAK1,-0.18832525252114693,PEAK1
TTF2,-0.18837080224964017,TTF2
NAT8L,-0.1883908514541601,NAT8L
CSNK1A1,-0.18849923302937982,CSNK1A1
AP002495.1,-0.1885266875397949,AP002495.1
RFC3,-0.1886095049272788,RFC3
LAS1L,-0.18861738701852104,LAS1L
TFAP4,-0.18863257386082968,TFAP4
DPP9,-0.1886734642146317,DPP9
ABCD3,-0.18868205261762636,ABCD3
IMPG2,-0.18870052761938935,IMPG2
HDAC2,-0.18870530040194147,HDAC2
NOG,-0.18871595428958832,NOG
RPS6KA5,-0.18872357670917897,RPS6KA5
AMMECR1L,-0.18876395788518435,AMMECR1L
PDCL,-0.18878517352121998,PDCL
CDYL,-0.18879510271320615,CDYL
COG2,-0.1888186158689421,COG2
HOOK3,-0.188852919316906,HOOK3
UQCC1,-0.18886806167868456,UQCC1
VPS13D,-0.188873609213698,VPS13D
TMEM131L,-0.18889296740560102,TMEM131L
KLF9,-0.18891530647108742,KLF9
DAG1,-0.18892283508348065,DAG1
PTK2,-0.1889586470898788,PTK2
TNRC6B,-0.18896333239513416,TNRC6B
ZKSCAN2,-0.18899507809326974,ZKSCAN2
KNOP1,-0.18900371138576072,KNOP1
XPO4,-0.18905664773841271,XPO4
CPSF3,-0.18907246764170962,CPSF3
ZXDB,-0.1890999679334839,ZXDB
NSD1,-0.18911155794827367,NSD1
MGA,-0.18911480592300595,MGA
PRDM2,-0.18921958828257476,PRDM2
WDR12,-0.1892258762508579,WDR12
TMEM79,-0.18927157838164554,TMEM79
ENTR1,-0.18929789117733226,ENTR1
PDS5B,-0.18930612959193313,PDS5B
RFX5,-0.18936360530190416,RFX5
